Area Codes,All Ages
W01000485,1521
W01000486,1115
W01000438,1276
W01000451,1129
W01000472,1231
W01000477,1509
W01000487,2110
W01000454,1282
W01000455,2135
W01000456,2068
W01000431,1257
W01000432,1204
W01000450,1326
W01000459,1136
W01000471,1772
W01000430,1250
W01000443,2323
W01000445,1568
W01000446,1544
W01000494,1664
W01000489,2114
W01000492,1596
W01000493,1523
W01001901,1782
W01001902,1388
W01000465,1043
W01001903,2060
W01001904,1672
W01001905,2141
W01000440,1364
W01000474,1782
W01000503,1023
W01001897,1824
W01000426,1453
W01000496,1978
W01000502,1930
W01000504,1177
W01000505,1512
W01001899,2019
W06000008,74146
W01000523,1847
W01000548,1821
W01000549,1704
W01001937,2064
W01000512,1739
W01000513,2370
W01000517,1478
W01001934,3900
W01000515,1399
W01000516,1683
W01000518,1121
W01001935,1099
W01001936,2158
W01000506,1337
W01000524,1994
W01000538,1589
W01000539,1143
W01000540,1206
W01000529,1579
W01000532,1954
W01000544,991
W01000545,1957
W01000527,1548
W01000528,1424
W01000535,2135
W01000537,1428
W01000541,1811
W01000507,1310
W01000508,1107
W01000509,1819
W01000510,1178
W01000511,1194
W01000546,1152
W01000547,1108
W01000519,1638
W01000522,1284
W01000531,1768
W01000533,1360
W01000551,1351
W01000525,1183
W01000534,1532
W01000543,1979
W01000552,2004
W01000536,1394
W01000542,2124
W01000550,1182
W06000009,123954
W01000558,2120
W01000559,1474
W01000560,1235
W01000561,1410
W01000613,2273
W01000562,1685
W01000565,1899
W01000566,1484
W01000567,2007
W01000597,1172
W01000617,1509
W01000579,2402
W01000581,1452
W01000612,1843
W01000618,1928
W01000582,1649
W01000583,1464
W01000611,1889
W01000623,2001
W01000568,2450
W01000569,1156
W01000570,1512
W01000572,1902
W01000571,2456
W01000573,2441
W01000586,2176
W01000577,1568
W01000585,1416
W01000595,2048
W01000596,1623
W01000555,1490
W01000556,1161
W01000575,2648
W01000614,1413
W01000622,1450
W01000554,1837
W01000580,2384
W01000598,2190
W01000599,2091
W01000587,1996
W01000588,2235
W01000593,2802
W01000553,1220
W01000563,1170
W01000564,1238
W01000576,2178
W01000615,1492
W01000616,1085
W01000589,1154
W01000590,1080
W01000591,1644
W01000592,1383
W01000594,2295
W01000600,1729
W01000601,1421
W01000602,1324
W01000603,1858
W01000604,1528
W01000605,1807
W01000557,1486
W01000578,1653
W01000584,2124
W01000609,2416
W01000574,1777
W01000606,1633
W01000607,2186
W01000608,1446
W01000610,1661
W01000619,2093
W01000620,959
W01000621,1573
W06000010,185610
W01000685,1566
W01000686,1273
W01000701,1604
W01000702,1199
W01000647,1448
W01000650,1544
W01000678,1422
W01000679,1168
W01000646,2172
W01000688,1765
W01000689,1593
W01000728,2059
W01000676,1532
W01000677,1403
W01000687,1900
W01000709,2238
W01000624,2345
W01000682,1388
W01000683,1054
W01000684,1864
W01000643,1651
W01000644,1805
W01000645,1997
W01000648,1449
W01000649,1602
W01000637,1403
W01000638,1155
W01000639,1363
W01000640,1224
W01000641,2032
W01000642,1794
W01000693,1111
W01000694,1436
W01000656,2186
W01000657,1074
W01000658,1288
W01000718,1366
W01000719,1468
W01000680,2209
W01000681,1972
W01000724,1854
W01000725,2283
W01000675,2081
W01000695,1688
W01000696,1604
W01000722,1328
W01000723,1320
W01000625,1165
W01000626,1538
W01000627,2348
W01000714,1391
W01000715,1238
W01000697,1977
W01000698,1942
W01000699,1534
W01000712,1483
W01000713,1373
W01000662,2158
W01000663,2307
W01000664,2052
W01000716,1306
W01000717,1515
W01000665,1865
W01000666,1433
W01000731,2478
W01000670,1581
W01000671,2044
W01000729,1244
W01000730,1316
W01000690,1744
W01000691,1947
W01000692,1531
W01000726,1536
W01000727,1015
W01000651,1595
W01000652,1962
W01000655,2088
W01000632,1439
W01000633,1379
W01000634,1375
W01000710,2231
W01000711,1977
W01000703,1881
W01000704,1580
W01000705,1958
W01000653,1481
W01000654,1784
W01000667,1558
W01001925,2288
W01000628,1590
W01000629,1700
W01000630,1495
W01000631,1726
W01000635,2414
W01000636,1893
W01000706,1552
W01000707,1478
W01000708,1462
W01000659,1793
W01000660,1496
W01000732,1480
W01000733,1248
W01000734,1385
W01001923,1449
W01001924,1383
W01000674,2046
W01000720,1798
W01000721,1321
W01000735,2283
W01000672,1612
W01000673,1133
W01000700,1956
W06000011,244513
W01000845,2060
W01000846,2018
W01000847,1269
W01000848,1222
W01000750,1483
W01000751,1429
W01000752,1538
W01000753,1452
W01000754,1554
W01000803,1805
W01000806,1495
W01000807,1325
W01000808,1429
W01000810,1443
W01000815,1529
W01000816,1705
W01000791,1435
W01000792,1678
W01000793,1974
W01000837,2092
W01000838,1236
W01000773,3003
W01000774,1474
W01000841,1610
W01000842,1396
W01000843,1355
W01000844,1309
W01000795,1591
W01000796,3098
W01000800,1519
W01000801,1589
W01000784,1320
W01000785,1498
W01000786,1342
W01000802,2361
W01000877,1610
W01000878,1152
W01000809,1531
W01000811,1490
W01000812,1438
W01000813,1569
W01000814,1576
W01000817,1872
W01000818,1512
W01000819,1480
W01000820,1431
W01000821,1425
W01000822,1221
W01000794,2177
W01000797,1432
W01000798,1395
W01000799,2048
W01000830,1891
W01000832,1650
W01000833,1796
W01000834,1502
W01000836,2413
W01000759,1567
W01000777,1795
W01000778,1851
W01000779,1454
W01000760,1712
W01000761,1569
W01000762,1627
W01000831,1860
W01000835,1601
W01000738,1826
W01000739,2137
W01000740,1655
W01000741,1607
W01000763,1498
W01000764,1679
W01000765,1672
W01000766,1540
W01000767,1534
W01000742,1789
W01000744,1563
W01000787,1454
W01000788,1476
W01000789,1465
W01000790,2009
W01000755,1969
W01000756,1636
W01000757,1470
W01000758,2187
W01000772,1502
W01000828,1719
W01000829,1824
W01000862,1693
W01000863,1614
W01000864,1668
W01000865,1368
W01000866,1279
W01000867,1342
W01000768,1386
W01000769,1359
W01000770,1528
W01000771,1347
W01000849,2132
W01000850,2707
W01000851,1641
W01000852,1502
W01000853,1490
W01000854,1563
W01000855,1468
W01000856,1766
W01000857,1811
W01000781,1696
W01000782,1035
W01001956,2548
W01000747,2021
W01000868,1398
W01000869,1574
W01000870,1646
W01000872,1390
W01000874,2151
W01000745,2537
W01000746,1703
W01001938,1480
W01001955,1829
W01001957,1120
W01001958,1457
W01000749,1912
W01000871,2032
W01000873,1908
W01000875,2153
W01000876,2058
W01000858,1663
W01000859,1421
W01000860,1561
W01000861,1919
W01000736,1697
W01000737,1488
W01000804,1420
W01000805,1196
W01000879,1729
W01000880,1567
W01000881,1513
W01000882,1820
W01000775,1717
W01000776,1865
W01000839,1051
W01000840,1677
W01000823,1766
W01000824,1580
W01000825,1409
W01000826,1341
W01000827,1307
W06000012,141588
W01000918,1898
W01000944,1198
W01000965,2095
W01000893,1981
W01000925,1598
W01000926,1765
W01000888,2514
W01000946,1558
W01000947,2115
W01000948,1915
W01000955,1199
W01000956,1238
W01000971,1419
W01000887,2387
W01000953,1684
W01000954,1405
W01000970,1233
W01000902,1032
W01000903,1155
W01000904,1497
W01000905,1472
W01000908,1680
W01000906,998
W01000907,1845
W01000922,1608
W01000923,1445
W01000934,1290
W01000935,1627
W01000938,1368
W01000939,1308
W01000940,1298
W01000909,1145
W01000910,1426
W01000911,1202
W01000969,1225
W01000912,1155
W01000913,1188
W01000914,1652
W01000915,1222
W01000916,1214
W01000917,3516
W01000920,1252
W01000921,1554
W01000924,1036
W01000930,1300
W01000936,1478
W01000941,1555
W01000942,1860
W01000943,1620
W01000894,1399
W01000895,1482
W01000896,1639
W01000897,1323
W01000937,2145
W01000898,1511
W01000899,1864
W01000900,1584
W01000901,1677
W01000945,1153
W01000889,1760
W01000890,1600
W01000891,1539
W01000892,1845
W01000883,1385
W01000958,1763
W01000961,1643
W01000962,1607
W01000963,1905
W01000964,1633
W01000884,1267
W01000885,1409
W01000886,1570
W01000957,1683
W01000959,1830
W01000960,1769
W01000949,1298
W01000950,1548
W01000951,1588
W01000952,1181
W01000966,1439
W01000932,1062
W01000933,2036
W01000967,1451
W01000968,2061
W01000919,1207
W01000927,2045
W01000928,1689
W01000929,1272
W01000931,1341
W01000973,1415
W01001900,1545
W06000013,143177
W01000991,1171
W01000992,1437
W01000993,1475
W01000994,1397
W01000995,1453
W01001014,1651
W01001015,1383
W01001017,1501
W01001018,1340
W01001020,1461
W01000976,1102
W01000977,1422
W01001024,1155
W01001025,1227
W01001033,1735
W01001034,1382
W01000975,2335
W01000978,1772
W01001009,1242
W01001042,1321
W01001043,1179
W01001012,1587
W01001013,1426
W01001016,1639
W01001019,1491
W01000974,2328
W01001057,1601
W01001058,1981
W01000986,1383
W01000987,2583
W01001055,1231
W01001056,1190
W01000996,1435
W01001048,1492
W01001049,1287
W01001050,1544
W01001051,1933
W01001052,1334
W01001004,1081
W01001005,1761
W01001006,2371
W01001007,1820
W01001039,1633
W01001040,1482
W01000999,1451
W01001000,1857
W01001001,1598
W01001002,2562
W01000998,4512
W01001008,2183
W01001038,2359
W01000997,1545
W01001010,1401
W01001011,1238
W01001026,1957
W01000989,1417
W01001037,1639
W01001041,2420
W01001021,1555
W01001022,1417
W01001023,1708
W01001028,1854
W01001035,1768
W01000979,1780
W01000983,1462
W01000985,1304
W01001003,1368
W01000980,1300
W01000981,1183
W01000982,1471
W01000984,2237
W01000990,1591
W01001027,1533
W01001036,1563
W01001918,1865
W01001919,1432
W01001920,1316
W01001921,1759
W01001031,1500
W01001032,1814
W01001046,1830
W01001047,1656
W01001053,900
W01001054,1213
W01001029,1763
W01001030,1812
W01001044,1614
W01001045,1716
W06000014,128463
W01001105,2701
W01001127,1215
W01001128,1486
W01001082,1613
W01001083,1545
W01001084,1633
W01001085,1468
W01001113,2297
W01001119,1851
W01001135,1485
W01001136,1137
W01001075,1130
W01001076,1510
W01001077,1392
W01001078,1263
W01001104,1914
W01001129,1472
W01001116,2011
W01001123,1584
W01001124,1467
W01001125,1596
W01001126,2399
W01001130,1269
W01001086,1504
W01001087,1548
W01001088,1867
W01001089,1483
W01001090,1440
W01001081,1696
W01001092,2059
W01001094,1235
W01001095,1612
W01001096,1319
W01001097,1692
W01001114,1531
W01001115,2123
W01001131,1849
W01001132,1363
W01001133,2145
W01001134,1191
W01001067,1403
W01001068,1727
W01001070,1194
W01001071,1556
W01001072,3018
W01001091,1678
W01001098,1076
W01001100,1530
W01001103,1210
W01001106,1470
W01001107,1561
W01001109,1480
W01001110,1424
W01001111,1500
W01001112,1390
W01001063,1771
W01001065,1645
W01001069,1422
W01001079,1584
W01001080,1604
W01001910,1758
W01001911,1183
W01001062,1435
W01001064,1613
W01001093,1666
W01001099,1284
W01001101,1458
W01001102,1550
W01001108,1669
W01001117,1423
W01001118,2527
W01001120,1268
W01001121,1509
W01001122,3011
W01001059,1321
W01001060,1442
W01001061,2263
W01001066,1623
W01001073,2122
W06000015,361468
W01001777,1494
W01001778,1750
W01001794,1383
W01001799,1191
W01001793,1441
W01001795,1525
W01001796,1471
W01001798,1455
W01001841,1951
W01001842,1740
W01001843,2206
W01001844,1963
W01001849,1504
W01001852,1893
W01001853,1622
W01001854,1592
W01001791,1621
W01001792,1732
W01001797,1429
W01001800,1527
W01001949,1510
W01001953,1560
W01001820,1156
W01001846,1797
W01001847,1507
W01001948,1976
W01001954,1521
W01001802,1658
W01001807,1600
W01001808,1756
W01001840,1730
W01001730,1519
W01001731,1461
W01001736,1469
W01001815,1298
W01001811,1513
W01001816,2766
W01001817,1319
W01001818,1557
W01001888,1689
W01001893,1945
W01001894,1611
W01001895,1631
W01001877,1654
W01001878,1521
W01001882,1839
W01001885,2233
W01001773,2534
W01001848,1412
W01001850,1935
W01001851,1525
W01001879,1983
W01001880,1685
W01001881,1522
W01001884,1404
W01001727,1145
W01001728,1406
W01001729,2203
W01001819,2291
W01001803,1653
W01001804,1594
W01001805,1362
W01001806,1652
W01001866,1639
W01001867,1477
W01001883,1699
W01001886,1274
W01001809,1308
W01001810,1739
W01001812,1287
W01001813,1588
W01001814,1423
W01001769,1605
W01001770,1148
W01001771,1616
W01001774,1417
W01001732,1669
W01001733,2581
W01001734,1569
W01001735,1704
W01001887,1628
W01001889,1587
W01001891,1691
W01001892,1420
W01001896,1511
W01001772,1419
W01001775,1707
W01001776,1323
W01001890,1680
W01001863,1514
W01001864,1480
W01001865,1308
W01001868,1564
W01001785,1234
W01001786,1629
W01001787,1457
W01001788,1479
W01001789,1535
W01001790,1225
W01001821,1985
W01001826,1330
W01001827,1705
W01001828,1554
W01001755,1455
W01001756,4472
W01001757,1487
W01001758,2232
W01001779,1422
W01001780,1696
W01001781,1771
W01001782,1400
W01001783,1228
W01001784,1267
W01001747,1693
W01001748,1588
W01001749,1503
W01001751,1751
W01001718,1666
W01001719,2400
W01001720,2188
W01001722,1693
W01001726,1752
W01001822,1930
W01001823,1369
W01001824,1571
W01001825,2021
W01001831,1480
W01001836,1531
W01001837,1619
W01001838,1762
W01001839,1560
W01001750,1584
W01001752,1592
W01001753,1534
W01001754,1677
W01001721,3192
W01001724,2389
W01001725,2427
W01001922,2271
W01001939,1226
W01001941,1593
W01001829,1864
W01001830,1646
W01001832,1934
W01001833,1610
W01001834,1616
W01001835,1586
W01001858,1767
W01001859,1507
W01001860,1682
W01001861,1736
W01001714,1551
W01001715,1612
W01001716,1277
W01001717,1537
W01001694,2075
W01001695,4115
W01001696,1618
W01001697,1672
W01001698,2114
W01001870,1370
W01001871,1603
W01001875,2796
W01001876,1598
W01001869,1332
W01001872,1629
W01001873,1838
W01001874,1499
W01001737,1629
W01001738,1476
W01001739,1402
W01001740,1524
W01001741,1735
W01001709,2011
W01001710,1777
W01001711,1761
W01001712,1478
W01001713,1695
W01001704,1698
W01001706,1319
W01001707,2068
W01001746,1596
W01001855,1895
W01001856,2059
W01001857,2013
W01001862,1955
W01001742,1530
W01001743,1303
W01001744,1715
W01001745,1304
W01001764,2193
W01001765,1491
W01001766,1887
W01001767,1826
W01001768,1808
W01001702,1892
W01001703,1239
W01001705,1883
W01001708,1696
W01001759,1507
W01001760,1684
W01001761,1890
W01001762,1950
W01001940,1471
W01001943,1475
W01001944,1350
W01001945,1800
W01001947,1967
W01001699,2602
W01001942,1523
W01001946,1484
W01001950,1292
W01001951,1190
W01001952,1949
W06000016,238306
W01001186,1779
W01001187,1349
W01001188,1178
W01001221,1481
W01001222,1639
W01001233,1752
W01001148,1661
W01001152,1882
W01001153,1572
W01001155,1473
W01001149,1501
W01001150,1608
W01001151,1622
W01001154,1417
W01001156,1449
W01001147,1734
W01001168,1451
W01001169,2427
W01001170,1180
W01001137,2315
W01001138,1417
W01001139,1619
W01001140,1382
W01001141,1601
W01001142,1759
W01001204,1307
W01001205,1562
W01001206,1454
W01001207,1448
W01001208,1599
W01001265,1572
W01001266,1332
W01001267,1417
W01001268,1407
W01001209,1420
W01001210,1510
W01001211,1617
W01001212,1376
W01001175,1447
W01001177,1265
W01001202,1732
W01001203,1318
W01001269,1439
W01001270,1451
W01001271,1597
W01001272,1465
W01001273,1686
W01001213,1389
W01001214,1253
W01001215,999
W01001216,1570
W01001143,1509
W01001144,1661
W01001145,1844
W01001146,1426
W01001176,1492
W01001274,1268
W01001275,1801
W01001276,1382
W01001200,1016
W01001201,1260
W01001260,1135
W01001285,1336
W01001286,1566
W01001287,1449
W01001288,1424
W01001180,1559
W01001181,1398
W01001282,2038
W01001283,1478
W01001284,1127
W01001166,1304
W01001167,1494
W01001247,1661
W01001248,2184
W01001171,1264
W01001229,1419
W01001230,1594
W01001231,1553
W01001280,1592
W01001281,1709
W01001217,1146
W01001218,1593
W01001219,1249
W01001220,1466
W01001259,1761
W01001261,1266
W01001164,1548
W01001165,1348
W01001256,1247
W01001257,1264
W01001258,1285
W01001172,1499
W01001173,1339
W01001174,1420
W01001232,1428
W01001182,1414
W01001183,987
W01001227,1269
W01001228,1496
W01001234,1447
W01001235,1630
W01001236,1563
W01001185,1925
W01001237,1418
W01001238,1693
W01001262,1385
W01001263,1617
W01001264,2069
W01001178,1660
W01001179,1763
W01001253,1496
W01001255,1731
W01001914,1936
W01001917,1470
W01001249,1482
W01001250,1432
W01001251,1572
W01001252,1492
W01001162,2033
W01001244,1347
W01001245,1240
W01001246,1309
W01001184,2009
W01001239,1356
W01001240,1996
W01001241,1807
W01001196,1476
W01001197,1230
W01001198,1530
W01001199,1718
W01001915,1775
W01001916,1583
W01001157,1374
W01001158,1482
W01001159,1646
W01001277,1218
W01001278,1160
W01001279,1110
W01001160,1587
W01001161,2922
W01001189,1653
W01001190,2663
W01001193,1217
W01001194,2257
W01001195,1513
W01001242,1373
W01001243,1460
W01001191,2973
W01001192,1473
W01001223,1587
W01001224,2175
W01001225,1631
W01001226,1794
W06000024,59810
W01001295,1520
W01001296,1650
W01001297,1812
W01001298,1829
W01001310,1624
W01001311,1161
W01001291,2052
W01001294,1752
W01001305,1218
W01001306,1503
W01001324,2128
W01001292,1768
W01001293,1728
W01001307,1540
W01001315,1688
W01001314,2281
W01001316,3080
W01001317,1598
W01001318,1566
W01001289,1384
W01001302,1176
W01001303,1153
W01001304,1470
W01001312,1463
W01001313,1524
W01001290,2149
W01001319,1744
W01001320,1428
W01001321,1601
W01001322,1687
W01001299,1610
W01001300,1880
W01001301,1917
W01001308,1324
W01001309,1348
W01001898,1454
W06000018,180462
W01001374,1467
W01001375,1513
W01001376,1551
W01001406,1917
W01001428,1288
W01001429,1149
W01001360,1310
W01001361,1191
W01001384,1559
W01001385,1599
W01001386,1676
W01001325,1683
W01001326,2171
W01001362,2054
W01001336,1383
W01001337,1579
W01001338,1763
W01001339,1455
W01001334,1516
W01001335,1309
W01001347,1481
W01001351,1455
W01001356,1221
W01001357,1615
W01001358,1549
W01001359,1586
W01001390,1999
W01001391,1637
W01001352,1923
W01001353,1543
W01001387,1392
W01001388,1765
W01001389,1132
W01001414,1548
W01001415,1825
W01001416,1454
W01001417,1451
W01001418,1449
W01001348,1729
W01001349,2042
W01001350,1736
W01001392,1780
W01001380,1853
W01001381,1535
W01001382,1542
W01001383,1534
W01001401,1996
W01001402,1752
W01001403,1639
W01001404,1322
W01001405,1880
W01001363,1681
W01001364,1932
W01001365,2065
W01001369,2198
W01001377,1621
W01001378,1513
W01001379,1522
W01001432,2899
W01001433,1364
W01001434,1372
W01001327,2352
W01001328,1567
W01001329,1581
W01001354,1715
W01001355,1675
W01001430,2462
W01001431,1590
W01001407,1359
W01001408,1455
W01001409,1660
W01001410,1926
W01001411,1680
W01001412,1664
W01001413,1842
W01001330,1512
W01001331,1823
W01001332,1911
W01001333,1583
W01001366,1644
W01001367,1481
W01001368,1491
W01001393,1324
W01001397,1713
W01001400,1384
W01001340,1858
W01001341,1850
W01001344,1649
W01001346,1579
W01001342,1228
W01001343,1132
W01001345,1497
W01001419,1567
W01001371,1529
W01001372,1922
W01001373,1985
W01001420,1289
W01001421,1550
W01001422,1528
W01001370,1884
W01001394,1342
W01001395,1422
W01001396,1646
W01001399,1236
W01001398,2878
W01001423,1379
W01001424,1447
W01001425,1729
W01001426,1284
W01001427,1993
W06000019,69628
W01001440,1322
W01001441,1215
W01001442,1190
W01001470,1448
W01001471,1784
W01001446,1349
W01001447,1630
W01001448,1198
W01001449,1398
W01001472,1413
W01001473,1370
W01001474,1512
W01001475,1238
W01001480,1543
W01001438,1472
W01001439,1750
W01001456,1379
W01001457,1711
W01001458,1527
W01001443,1339
W01001444,1932
W01001445,1465
W01001467,1875
W01001468,1361
W01001469,1296
W01001462,1534
W01001463,2019
W01001478,1420
W01001479,1514
W01001481,1668
W01001450,1319
W01001451,1441
W01001452,1495
W01001459,1165
W01001460,1771
W01001461,1378
W01001435,1467
W01001436,1337
W01001437,1493
W01001453,1603
W01001454,1360
W01001455,1679
W01001464,1575
W01001465,1548
W01001466,1653
W01001476,969
W01001477,1503
W06000020,92052
